entry_date,entry_price,exit_date,exit_price,direction,shares,sl,tp,atr,days_held,pnl,reason,capital_before,capital_after
2018-10-08,55.82978307021834,2018-10-09,53.5782715301243,LONG,534.3578852670421,53.5782715301243,60.33280615040643,1.1257557700470222,1,-1203.112945218994,SL,120311.29452189946,119108.18157668046
2018-10-09,55.94935035771553,2018-10-10,53.68093500184818,LONG,525.0721886915557,53.68093500184818,60.48618106945023,1.134207677933676,1,-1191.081815766806,SL,119108.18157668046,117917.09976091365
2018-10-10,56.00325120822219,2018-10-11,53.353813525597026,LONG,445.06462837079033,53.353813525597026,61.30212657347251,1.3247188413125819,1,-1179.1709976091358,SL,117917.09976091365,116737.92876330452
2018-10-11,56.121950846565035,2018-10-12,53.37222325277042,LONG,424.54361307189134,53.37222325277042,61.62140603415427,1.374863796897309,1,-1167.3792876330447,SL,116737.92876330452,115570.54947567148
2018-10-12,56.24065048490786,2018-10-15,53.325043915609356,LONG,396.38595513069464,53.325043915609356,62.07186362350487,1.4578032846492515,1,-1155.7054947567153,SL,115570.54947567148,114414.84398091477
2018-10-15,56.3593501232507,2018-10-16,53.52675633147049,LONG,403.92252610639275,53.52675633147049,62.02453770681112,1.4162968958901048,1,-1144.1484398091488,SL,114414.84398091477,113270.69554110561
2018-10-16,56.47804976159351,2018-10-17,53.62959566907797,LONG,397.6567354156424,53.62959566907797,62.174957946624595,1.4242270462577704,1,-1132.7069554110553,SL,113270.69554110561,112137.98858569456
2018-10-17,56.59674939993635,2018-10-18,53.919633481927455,LONG,418.8761040616319,53.919633481927455,61.950981235954146,1.3385579590044483,1,-1121.3798858569448,SL,112137.98858569456,111016.60869983761
2019-03-15,37.58344429262566,2019-03-18,40.47048891619523,LONG,769.0674940976536,36.139921980840874,40.47048891619523,0.7217611558923923,1,2220.3321739967546,TP,111016.60869983761,113236.94087383436
2019-03-18,37.42379350640631,2019-03-19,40.25693488078855,LONG,799.3737403840321,36.007222819215194,40.25693488078855,0.7082853435955596,1,2264.738817476686,TP,113236.94087383436,115501.67969131104
2019-03-19,37.264142720186975,2019-03-20,40.11040892024984,LONG,811.6013863268307,35.841009620155546,40.11040892024984,0.711566550015716,1,2310.033593826221,TP,115501.67969131104,117811.71328513726
2019-03-20,37.10449193396768,2019-03-21,40.17730621041014,LONG,766.8000906422077,35.56808479574645,40.17730621041014,0.768203569110614,1,2356.234265702746,TP,117811.71328513726,120167.94755084
2019-03-29,43.60926844946413,2019-04-08,47.410150154650836,LONG,632.316166992823,41.70882759687078,47.410150154650836,0.9502204262966755,6,2403.3589510168017,TP,120167.94755084,122571.3065018568
2019-04-08,43.001288786922075,2019-04-09,46.299710465858844,LONG,743.2118657513008,41.35207794745369,46.299710465858844,0.8246054197341928,1,2451.4261300371345,TP,122571.3065018568,125022.73263189393
2019-04-09,42.91748057139284,2019-04-10,46.237016913762425,LONG,753.2541881595963,41.25771240020804,46.237016913762425,0.8298840855923966,1,2500.45465263788,TP,125022.73263189393,127523.18728453181
2019-04-10,42.833672355863584,2019-04-11,46.03654777968443,LONG,796.3043853413686,41.23223464395316,46.03654777968443,0.8007188559552121,1,2550.463745690637,TP,127523.18728453181,130073.65103022245
2019-04-11,43.01965128493991,2019-04-12,46.121418637184824,LONG,838.706687244491,41.46876760881745,46.121418637184824,0.7754418380612288,1,2601.4730206044474,TP,130073.65103022245,132675.12405082688
2019-04-12,42.94499453062097,2019-04-15,46.133564346189274,LONG,832.1920592927647,41.35070962283682,46.133564346189274,0.7971424538920759,1,2653.5024810165405,TP,132675.12405082688,135328.62653184342
2019-04-15,42.87033777630199,2019-04-16,45.868037478041856,LONG,902.8831437204905,41.371487925432056,45.868037478041856,0.749424925434967,1,2706.5725306368695,TP,135328.62653184342,138035.1990624803
2019-04-16,45.51770514732803,2019-04-17,48.473483915429505,LONG,934.0022369207408,44.039815763277296,48.473483915429505,0.7389446920253679,1,2760.7039812496087,TP,138035.1990624803,140795.90304372992
2019-04-17,45.473989166816665,2019-04-18,48.642986919159895,LONG,888.5831675937427,43.88949029064505,48.642986919159895,0.7922494380858076,1,2815.9180608745987,TP,140795.90304372992,143611.82110460452
2019-04-18,45.43027318630528,2019-04-22,48.38427019491011,LONG,972.322048304525,43.95327468200286,48.38427019491011,0.7384992521512082,1,2872.2364220920877,TP,143611.82110460452,146484.05752669662
2019-05-14,50.316809369647245,2019-05-15,47.283397316138796,LONG,482.9019432334392,47.283397316138796,56.38363347666414,1.5167060267542234,1,-1464.8405752669676,SL,146484.05752669662,145019.21695142964
2019-05-15,50.39350765153934,2019-05-16,47.39837067022601,LONG,484.18225228497073,47.39837067022601,56.383781614166,1.497568490656665,1,-1450.1921695142962,SL,145019.21695142964,143569.02478191533
2019-05-16,50.470205933431416,2019-05-17,47.64244227725674,LONG,507.71224981415753,47.64244227725674,56.12573324578077,1.4138818280873386,1,-1435.6902478191519,SL,143569.02478191533,142133.33453409618
2019-05-17,50.546904215323494,2019-05-20,47.83160585155553,LONG,523.4538363469593,47.83160585155553,55.97750094285942,1.3576491818839818,1,-1421.333345340962,SL,142133.33453409618,140712.0011887552
2019-05-20,50.62360249721554,2019-05-21,47.71308433724274,LONG,483.4603100022237,47.71308433724274,56.44463881716115,1.4552590799864007,1,-1407.120011887553,SL,140712.0011887552,139304.88117686767
2019-08-12,52.3497312272675,2019-08-13,49.911315063554454,LONG,571.2924776742966,49.911315063554454,57.226563554693584,1.2192080818565207,1,-1393.0488117686778,SL,139304.88117686767,137911.832365099
2019-08-13,52.39309155554233,2019-08-14,49.53182285906921,LONG,481.9953908386616,49.53182285906921,58.11562894848857,1.4306343482365607,1,-1379.1183236509885,SL,137911.832365099,136532.714041448
2019-08-14,52.43645188381718,2019-08-15,49.547417563367006,LONG,472.5894499590901,49.547417563367006,58.21452052471752,1.4445171602250857,1,-1365.3271404144803,SL,136532.714041448,135167.38690103352
2019-08-15,52.479812212091964,2019-08-16,49.62508962485525,LONG,473.4869423227261,49.62508962485525,58.1892573865654,1.4273612936183588,1,-1351.6738690103339,SL,135167.38690103352,133815.7130320232
2019-08-16,52.5231725403668,2019-08-23,49.7013956714277,LONG,474.22499810317635,49.7013956714277,58.166726278245,1.4108884344695505,5,-1338.1571303202334,SL,133815.7130320232,132477.55590170296
2019-08-23,52.73997418174096,2019-08-26,49.909472721401194,LONG,468.03563876557945,49.909472721401194,58.4009771024205,1.415250730169885,1,-1324.7755590170289,SL,132477.55590170296,131152.78034268593
2019-08-26,52.78333451001578,2019-08-27,50.03835779097484,LONG,477.7919587912178,50.03835779097484,58.27328794809765,1.3724883595204682,1,-1311.5278034268583,SL,131152.78034268593,129841.25253925908
2019-08-27,52.82669483829059,2019-08-28,50.12568888013297,LONG,480.7144247390879,50.12568888013297,58.22870675460584,1.3505029790788117,1,-1298.4125253925906,SL,129841.25253925908,128542.84001386649
2019-08-28,52.87005516656546,2019-08-29,50.375227161455335,LONG,515.2372818910716,50.375227161455335,57.85971117678571,1.2474140025550622,1,-1285.4284001386638,SL,128542.84001386649,127257.41161372782
2019-08-29,52.35161655343786,2019-08-30,49.94630626436784,LONG,529.0685870841653,49.94630626436784,57.16223713157789,1.2026551445350075,1,-1272.5741161372787,SL,127257.41161372782,125984.83749759055
2019-08-30,52.388683662382704,2019-09-03,50.095598577261605,LONG,549.4119617063283,50.095598577261605,56.9748538326249,1.1465425425605493,1,-1259.8483749759057,SL,125984.83749759055,124724.98912261464
2019-09-09,52.23839246779866,2019-10-11,56.48558012992682,LONG,587.3297769946815,50.114798636734584,56.48558012992682,1.061796915532039,24,2494.499782452292,TP,124724.98912261464,127219.48890506693
2019-10-11,53.646906009953504,2019-10-22,58.235064055031586,LONG,554.5558267834342,51.35282698741447,58.235064055031586,1.1470395112695195,7,2544.3897781013407,TP,127219.48890506693,129763.87868316827
2019-10-22,56.708870364703166,2019-11-01,60.28615840139955,LONG,725.4874494423154,54.92022634635497,60.28615840139955,0.8943220091740952,8,2595.2775736633653,TP,129763.87868316827,132359.15625683163
2019-11-01,57.437738727351814,2019-11-07,62.56616720280033,LONG,516.178228439682,54.873524489627556,62.56616720280033,1.2821071188621282,4,2647.183125136634,TP,132359.15625683163,135006.33938196825
2019-11-07,57.8021729086761,2019-11-08,61.81697656432321,LONG,672.542674370001,55.79477108085254,61.81697656432321,1.0037009139117778,1,2700.1267876393667,TP,135006.33938196825,137706.46616960762
2019-11-08,57.893281454007194,2019-11-11,61.83474707662518,LONG,698.7576670941039,55.9225486426982,61.83474707662518,0.9853664056544961,1,2754.1293233921515,TP,137706.46616960762,140460.59549299977
2019-11-11,57.98438999933825,2019-11-12,61.93950606017577,LONG,710.2729393142317,56.006831968919485,61.93950606017577,0.9887790152093816,1,2809.211909859995,TP,140460.59549299977,143269.80740285976
2019-11-12,58.075498544669294,2019-11-13,61.74390110527204,LONG,781.1018831004178,56.24129726436792,61.74390110527204,0.9171006401506852,1,2865.3961480571975,TP,143269.80740285976,146135.20355091695
2019-11-13,58.166607090000376,2019-11-14,61.82329972803763,LONG,799.2752906317859,56.33826077098175,61.82329972803763,0.9141731595093139,1,2922.70407101834,TP,146135.20355091695,149057.9076219353
2019-11-14,58.25771563533145,2019-11-15,61.78458602128211,LONG,845.2701194561024,56.49428044235612,61.78458602128211,0.8817175964876655,1,2981.1581524387034,TP,149057.9076219353,152039.065774374
2019-11-15,58.34882418066254,2019-11-18,61.809496499598154,LONG,878.6677949395448,56.61848802119473,61.809496499598154,0.8651680797339044,1,3040.7813154874775,TP,152039.065774374,155079.8470898615
2019-11-18,58.43993272599363,2019-11-19,61.850963240716,LONG,909.2844313208011,56.734417468632444,61.850963240716,0.8527576286805926,1,3101.5969417972296,TP,155079.8470898615,158181.44403165873
2019-11-19,58.53104127132465,2019-11-20,61.82312677843818,LONG,960.9801670695409,56.88499851776789,61.82312677843818,0.8230213767783825,1,3163.628880633171,TP,158181.44403165873,161345.0729122919
2019-11-20,58.62214981665573,2019-11-21,62.233237111537214,LONG,893.6093743343696,56.816606169214985,62.233237111537214,0.902771823720372,1,3226.901458245836,TP,161345.0729122919,164571.97437053773
2019-11-21,58.7132583619868,2019-11-22,62.20704060781412,LONG,942.0848970601342,56.96636723907314,62.20704060781412,0.8734455614568299,1,3291.439487410754,TP,164571.97437053773,167863.4138579485
2019-11-22,58.8043669073179,2019-11-25,62.13342768472029,LONG,1008.4731104785027,57.139836518616704,62.13342768472029,0.8322651943505974,1,3357.2682771589702,TP,167863.4138579485,171220.68213510746
2019-11-25,58.895475452648974,2019-11-26,62.380323648454755,LONG,982.6579094101236,57.15305135474608,62.380323648454755,0.8712120489514452,1,3424.4136427021504,TP,171220.68213510746,174645.09577780962
2019-12-10,65.67083834159654,2019-12-27,70.02702648338466,LONG,801.8253119164931,63.492744270702474,70.02702648338466,1.0890470354470314,12,3492.901915556191,TP,174645.09577780962,178137.99769336582
2019-12-27,68.1154445817992,2020-01-02,72.22695202623169,LONG,866.5337475411258,66.05969085958296,72.22695202623169,1.0278768611081208,3,3562.7599538673226,TP,178137.99769336582,181700.75764723314
2020-01-02,68.6157488840017,2020-01-08,73.37249106281024,LONG,763.9714359828738,66.23737779459744,73.37249106281024,1.1891855447021347,4,3634.0151529446616,TP,181700.75764723314,185334.7728001778
2020-01-08,69.28282128693829,2020-01-09,74.32329200748006,LONG,735.3867647514348,66.7625859266674,74.32329200748006,1.260117680135446,1,3706.6954560035506,TP,185334.7728001778,189041.46825618134
2020-01-09,69.44958938767246,2020-01-10,74.749656651084,LONG,713.3549778177701,66.7995557559667,74.749656651084,1.3250168158528843,1,3780.8293651236245,TP,189041.46825618134,192822.29762130496
2020-01-10,69.61635748840659,2020-01-13,74.77852678170774,LONG,747.0591786733025,67.03527284175601,74.77852678170774,1.2905423233252873,1,3856.445952426098,TP,192822.29762130496,196678.74357373104
2020-01-13,69.78312558914074,2020-01-14,75.12431622190849,LONG,736.4603029411593,67.11253027275686,75.12431622190849,1.335297658191938,1,3933.5748714746182,TP,196678.74357373104,200612.31844520566
2020-01-17,73.10569274978393,2020-01-29,78.11399139814885,LONG,801.1196317563856,70.60154342560146,78.11399139814885,1.2520746620912315,7,4012.2463689041147,TP,200612.31844520566,204624.56481410976
2020-02-20,81.25120189127527,2020-02-21,78.00710783708841,LONG,630.7602720396444,78.00710783708841,87.73938999964899,1.6220470270934308,1,-2046.2456481410966,SL,204624.56481410976,202578.31916596866
2020-02-21,81.49928894378039,2020-02-24,78.04602597357837,LONG,586.6287071503207,78.04602597357837,88.40581488418442,1.7266314851010092,1,-2025.7831916596867,SL,202578.31916596866,200552.53597430896
2020-02-24,81.74737599628546,2020-02-25,77.21830806464199,LONG,442.81194056087895,77.21830806464199,90.80551185957239,2.2645339658217334,1,-2005.5253597430901,SL,200552.53597430896,198547.01061456586
2020-02-25,81.99546304879055,2020-02-26,77.01257180724548,LONG,398.4574436607631,77.01257180724548,91.96124553188072,2.49144562077254,1,-1985.470106145657,SL,198547.01061456586,196561.5405084202
2020-02-26,82.24355010129565,2020-02-27,77.19110377960844,LONG,389.0423133536245,77.19110377960844,92.34844274467007,2.526223160843604,1,-1965.6154050842042,SL,196561.5405084202,194595.925103336
2020-05-06,66.82794194238761,2020-05-08,74.9997503162517,LONG,476.261596455718,62.74203775545556,74.9997503162517,2.0429520934660244,2,3891.918502066719,TP,194595.925103336,198487.8436054027
2020-05-08,66.44100860060666,2020-05-11,74.04744104847768,LONG,521.89471204982,62.63779237667116,74.04744104847768,1.9016081119677555,1,3969.7568721080506,TP,198487.8436054027,202457.60047751077
2020-05-11,66.24754192971614,2020-05-12,74.10857809830608,LONG,515.0913852462938,62.31702384542116,74.10857809830608,1.9652590421474876,1,4049.1520095502146,TP,202457.60047751077,206506.752487061
2020-05-12,66.05407525882563,2020-05-13,74.00255138544665,LONG,519.6134433754647,62.079837195515125,74.00255138544665,1.9871190316552525,1,4130.135049741223,TP,206506.752487061,210636.8875368022
2020-05-13,65.86060858793513,2020-05-14,74.3970429541075,LONG,493.5008658216842,61.59239140484895,74.3970429541075,2.134108591543092,1,4212.737750736046,TP,210636.8875368022,214849.62528753825
2020-05-14,65.66714191704466,2020-05-15,74.13370907891546,LONG,507.5247645943542,61.43385833610926,74.13370907891546,2.116641790467699,1,4296.992505750767,TP,214849.62528753825,219146.617793289
2020-05-15,65.47367524615412,2020-05-18,74.01807978480521,LONG,512.9593684427438,61.20147297682857,74.01807978480521,2.1361011346627743,1,4382.932355865779,TP,219146.617793289,223529.5501491548
2020-05-18,65.28020857526366,2020-05-19,73.82223035394519,LONG,523.3645053610641,61.00919768592289,73.82223035394519,2.1355054446703825,1,4470.591002983096,TP,223529.5501491548,228000.1411521379
2020-08-11,99.06160484803898,2020-08-13,112.74348663456703,LONG,333.2876934759656,92.22066395477496,112.74348663456703,3.4204704466320126,2,4560.002823042759,TP,228000.1411521379,232560.14397518066
2020-08-13,99.6401295733294,2020-08-19,113.24021733616247,LONG,341.99800476395666,92.84008569191286,113.24021733616247,3.4000219407082675,4,4651.202879503613,TP,232560.14397518066,237211.34685468426
2020-12-23,131.90107530605616,2021-01-04,125.50272185847189,LONG,370.7381106685259,125.50272185847189,144.6977822012247,3.199176723792137,6,-2372.1134685468414,SL,237211.34685468426,234839.23338613744
2021-01-04,104.53232094929781,2021-01-05,119.59159654054663,LONG,311.88649409219425,97.0026831536734,119.59159654054663,3.764818897812204,1,4696.78466772275,TP,234839.23338613744,239536.01805386017
2021-01-05,104.23789701771824,2021-01-06,119.0077438766944,LONG,324.35816070535014,96.85297358823016,119.0077438766944,3.692461714744043,1,4790.720361077202,TP,239536.01805386017,244326.73841493737
2021-01-06,128.25902877283642,2021-02-23,120.64648755016462,LONG,320.9529265828859,120.64648755016462,143.48411121818,3.806270611335899,32,-2443.2673841493724,SL,244326.73841493737,241883.471030788
2021-04-27,132.70390630023377,2021-04-30,127.92957014500621,LONG,506.63267764659287,127.92957014500621,142.2525786106889,2.387168077613782,3,-2418.8347103078772,SL,241883.471030788,239464.63632048012
2021-04-30,132.4966851749277,2021-05-04,127.32166585019341,LONG,462.7318687989154,127.32166585019341,142.8467238243963,2.587509662367147,2,-2394.6463632048008,SL,239464.63632048012,237069.9899572753
2021-05-04,132.358537758057,2021-05-05,126.36523679058023,LONG,395.5582929069613,126.36523679058023,144.34513969301054,2.996650483738388,1,-2370.699899572751,SL,237069.9899572753,234699.29005770254
2021-05-05,132.28946404962167,2021-05-06,126.41933214315799,LONG,399.8194483488043,126.41933214315799,144.02972786254904,2.9350659532318426,1,-2346.992900577025,SL,234699.29005770254,232352.29715712552
2021-05-06,132.8372637865141,2021-05-07,127.06868049722186,LONG,402.78918671144595,127.06868049722186,144.37443036509853,2.8842916446461153,1,-2323.5229715712526,SL,232352.29715712552,230028.77418555427
2021-05-07,132.77616028326926,2021-05-10,127.31317991299028,LONG,421.06827884100034,127.31317991299028,143.70212102382723,2.731490185139492,1,-2300.2877418555427,SL,230028.77418555427,227728.48644369873
2021-05-10,132.71505678002467,2021-05-11,127.09505484888442,LONG,405.210690732796,127.09505484888442,143.95506064230517,2.810000965570124,1,-2277.2848644369888,SL,227728.48644369873,225451.20157926175
2021-05-11,132.6539532767798,2021-05-12,126.72078481170828,LONG,379.9844937936459,126.72078481170828,144.5202902069228,2.9665842325357508,1,-2254.5120157926185,SL,225451.20157926175,223196.68956346912
2021-05-12,132.59284977353505,2021-05-13,126.49764827320595,LONG,366.1842673313067,126.49764827320595,144.78325277419324,3.047600750164548,1,-2231.966895634692,SL,223196.68956346912,220964.72266783443
2021-05-13,132.53174627029028,2021-05-14,126.36903179356662,LONG,358.5509656538686,126.36903179356662,144.8571752237376,3.081357238361831,1,-2209.6472266783453,SL,220964.72266783443,218755.07544115608
2021-05-14,132.47064276704555,2021-05-17,126.36921028258307,LONG,358.53068275068847,126.36921028258307,144.6735077359705,3.0507162422312377,1,-2187.5507544115617,SL,218755.07544115608,216567.52468674452
2021-05-17,132.40953926380075,2021-05-18,126.5278814117309,LONG,368.2083013559364,126.5278814117309,144.17285496794045,2.940828926034926,1,-2165.675246867445,SL,216567.52468674452,214401.84943987709
2021-05-18,132.34843576055604,2021-05-19,126.67547817341398,LONG,377.93663383950826,126.67547817341398,143.69435093484017,2.8364787935710325,1,-2144.018494398771,SL,214401.84943987709,212257.83094547832
2021-05-19,132.28733225731133,2021-05-20,126.83431105917913,LONG,389.2481309593692,126.83431105917913,143.19337465357575,2.726510599066106,1,-2122.578309454781,SL,212257.83094547832,210135.25263602354
2021-05-20,132.2262287540665,2021-05-21,126.71121149982214,LONG,381.02374471141167,126.71121149982214,143.25626326255525,2.7575086271221827,1,-2101.3525263602373,SL,210135.25263602354,208033.9001096633
2021-05-21,132.1651252508217,2021-05-24,126.65888057704427,LONG,377.81448597878466,126.65888057704427,143.17761459837652,2.753122336888705,1,-2080.3390010966355,SL,208033.9001096633,205953.56110856665
2021-05-24,132.10402174757687,2021-05-25,126.67829811502536,LONG,379.58726808891,126.67829811502536,142.95546901267988,2.7128618162757574,1,-2059.535611085664,SL,205953.56110856665,203894.025497481
2021-05-25,132.0429182443322,2021-05-26,126.81978892317314,LONG,390.36756120798935,126.81978892317314,142.48917688665037,2.6115646605795386,1,-2038.9402549748104,SL,203894.025497481,201855.08524250617
2021-05-26,131.9818147410874,2021-05-27,127.20249808180766,LONG,422.35135194604794,127.20249808180766,141.54044805964685,2.3896583296398632,1,-2018.5508524250629,SL,201855.08524250617,199836.5343900811
2021-05-27,131.9207112378428,2021-05-28,127.1119705129797,LONG,415.56936799866764,127.1119705129797,141.538192687569,2.404370362431547,1,-1998.3653439008133,SL,199836.5343900811,197838.1690461803
2021-05-28,131.8596077345979,2021-06-01,127.36651148552528,LONG,440.3158937158639,127.36651148552528,140.8458002327431,2.246548124536306,1,-1978.381690461801,SL,197838.1690461803,195859.7873557185
2021-06-01,131.79850423135312,2021-06-02,127.5373008270406,LONG,459.634917116371,127.5373008270406,140.32091103997817,2.130601702156262,1,-1958.5978735571853,SL,195859.7873557185,193901.1894821613
2021-06-02,131.73740072810833,2021-06-03,127.73446315384591,LONG,484.39723549246037,127.73446315384591,139.74327587663316,2.001468787131212,1,-1939.0118948216107,SL,193901.1894821613,191962.1775873397
2021-06-03,131.67629722486367,2021-06-04,127.70448354919469,LONG,483.31113506981694,127.70448354919469,139.61992457620164,1.9859068378344906,1,-1919.621775873398,SL,191962.1775873397,190042.55581146633
2021-06-04,131.61519372161897,2021-06-07,127.49066646154394,LONG,460.7620312055087,127.49066646154394,139.86424824176902,2.062263630037516,1,-1900.4255581146608,SL,190042.55581146633,188142.13025335167
2021-06-07,131.55409021837406,2021-06-08,127.591479509521,LONG,474.79337254354556,127.591479509521,139.47931163608018,1.9813053544265329,1,-1881.4213025335155,SL,188142.13025335167,186260.70895081817
2021-06-08,131.4929867151294,2021-06-09,127.39205495619713,LONG,454.1911933675124,127.39205495619713,139.69485023299396,2.0504658794661372,1,-1862.6070895081823,SL,186260.70895081817,184398.10186131
2021-06-09,131.43188321188458,2021-06-10,127.55742883523243,LONG,475.9330835652919,127.55742883523243,139.1807919651889,1.9372271883260763,1,-1843.9810186131,SL,184398.10186131,182554.1208426969
2021-06-10,131.37077970863987,2021-06-11,127.42698153391795,LONG,462.8891052609933,127.42698153391795,139.2583760580837,1.971899087360961,1,-1825.5412084269678,SL,182554.1208426969,180728.57963426993
2021-06-11,131.30967620539502,2021-06-14,127.54275824538104,LONG,479.7783799719352,127.54275824538104,138.843512125423,1.8834589800069954,1,-1807.2857963426961,SL,180728.57963426993,178921.29383792722
2021-06-14,131.24857270215026,2021-06-15,127.08026584329963,LONG,429.2421357079825,127.08026584329963,139.58518641985148,2.08415342942531,1,-1789.2129383792753,SL,178921.29383792722,177132.08089954796
2021-06-15,128.3151032235753,2021-07-02,136.17038069645253,LONG,450.9887308529866,124.3874644871367,136.17038069645253,1.9638193682193084,13,3542.641617990953,TP,177132.08089954796,180674.7225175389
2021-07-02,126.61875749589314,2021-07-06,134.39026654409685,LONG,464.96689741177084,122.73300297179128,134.39026654409685,1.9428772620509247,1,3613.494450350784,TP,180674.7225175389,184288.2169678897
2021-07-06,126.48826936299446,2021-07-07,134.88506299208092,LONG,438.949020563078,122.28987254845123,134.88506299208092,2.099198407271614,1,3685.764339357795,TP,184288.2169678897,187973.98130724748
2021-07-07,126.35778123009585,2021-07-08,135.12978183496875,LONG,428.57721921001007,121.97178092765941,135.12978183496875,2.1930001512182224,1,3759.479626144954,TP,187973.98130724748,191733.46093339243
2021-07-08,126.22729309719718,2021-07-09,135.86093198481615,LONG,398.0499231288521,121.4104736533877,135.86093198481615,2.408409721904741,1,3834.6692186678515,TP,191733.46093339243,195568.13015206027
2021-07-20,131.35628280946793,2021-07-22,144.69543780569543,LONG,293.22416630943934,124.68670531135417,144.69543780569543,3.334788749056879,2,3911.362603041203,TP,195568.13015206027,199479.49275510147
2021-08-26,151.63519101304772,2021-08-27,146.9406863918169,LONG,424.92128318067864,146.9406863918169,161.0242002555093,2.347252310615397,1,-1994.7949275510198,SL,199479.49275510147,197484.69782755044
2021-08-27,151.23201121297677,2021-08-30,146.66269170179538,LONG,432.19717365855894,146.66269170179538,160.37065023533955,2.2846597555906945,1,-1974.846978275505,SL,197484.69782755044,195509.85084927492
2021-08-30,151.43894651967202,2021-09-10,146.20351496326475,LONG,373.4359789500155,146.20351496326475,161.90980963248654,2.617715778203631,8,-1955.0985084927497,SL,195509.85084927492,193554.75234078217
2021-09-10,153.094428973234,2021-09-13,147.02374234713605,LONG,318.83502519910724,147.02374234713605,165.2358022254299,3.0353433130489726,1,-1935.5475234078194,SL,193554.75234078217,191619.20481737435
2021-09-13,153.3013642799292,2021-09-14,147.34374834490316,LONG,321.6373913779934,147.34374834490316,165.2165961499813,2.9788079675130246,1,-1916.1920481737411,SL,191619.20481737435,189703.0127692006
2021-09-14,154.0989535720666,2021-09-15,147.85072876351347,LONG,303.61105527047954,147.85072876351347,166.59540318917286,3.124112404276566,1,-1897.0301276920022,SL,189703.0127692006,187805.9826415086
2021-09-15,154.31331570001072,2021-09-16,148.09750831003197,LONG,302.1425389472224,148.09750831003197,166.74493047996822,3.107903694989373,1,-1878.0598264150872,SL,187805.9826415086,185927.9228150935
2021-09-16,154.5276778279548,2021-09-17,148.66859034976312,LONG,317.33255990313035,148.66859034976312,166.2458527843381,2.9295437390958288,1,-1859.2792281509385,SL,185927.9228150935,184068.64358694258
2021-09-17,154.74203995589886,2021-09-20,148.8660916457625,LONG,313.25776516688126,148.8660916457625,166.49393657617156,2.9379741550681757,1,-1840.6864358694258,SL,184068.64358694258,182227.95715107315
2021-09-20,154.95640208384307,2021-09-21,148.61464583013165,LONG,287.3462016841577,148.61464583013165,167.63991459126592,3.1708781268557127,1,-1822.2795715107309,SL,182227.95715107315,180405.6775795624
2021-09-21,155.1707642117872,2021-09-22,149.19990483570166,LONG,302.14357132931775,149.19990483570166,167.11248296395826,2.9854296880427653,1,-1804.0567757956278,SL,180405.6775795624,178601.6208037668
2021-09-22,155.38512633973133,2021-09-23,149.42796058509452,LONG,299.80972187109467,149.42796058509452,167.29945784900494,2.978582877318399,1,-1786.0162080376701,SL,178601.6208037668,176815.60459572912
2021-09-23,155.59948846767549,2021-09-24,150.06104881437156,LONG,319.2516587054464,150.06104881437156,166.6763677742833,2.769219826651956,1,-1768.1560459572956,SL,176815.60459572912,175047.44854977183
2021-09-24,155.8138505956195,2021-09-27,150.51572737896558,LONG,330.3952010771183,150.51572737896558,166.4100970289273,2.649061608326956,1,-1750.4744854977207,SL,175047.44854977183,173296.9740642741
2021-10-04,157.0467135121654,2021-10-05,150.82282556947777,LONG,278.43845464454097,150.82282556947777,169.49448939754072,3.1119439713438255,1,-1732.9697406427376,SL,173296.9740642741,171564.00432363138
2021-10-05,157.2596793026678,2021-10-06,151.05714821228594,LONG,276.60321540293813,151.05714821228594,169.6647414834315,3.101265545190929,1,-1715.6400432363125,SL,171564.00432363138,169848.36428039506
2021-10-06,157.47264509317014,2021-10-07,151.11126809551544,LONG,266.99936875776183,151.11126809551544,170.19539908847955,3.180688498827349,1,-1698.4836428039516,SL,169848.36428039506,168149.88063759112
2021-10-07,157.68561088367255,2021-10-08,151.5934310435232,LONG,276.00938424278206,151.5934310435232,169.86997056397124,3.0460899200746727,1,-1681.4988063759142,SL,168149.88063759112,166468.3818312152
2021-10-08,157.89857667417493,2021-10-11,152.1961815865578,LONG,291.92712759013244,152.1961815865578,169.3033668494092,2.8511975438085675,1,-1664.6838183121515,SL,166468.3818312152,164803.69801290304
2021-10-12,157.59860331549572,2021-10-13,152.06098778907406,LONG,297.60769274532316,152.06098778907406,168.67383436833904,2.7688077632108334,1,-1648.0369801290285,SL,164803.69801290304,163155.66103277402
2021-10-13,157.7944057603902,2021-10-14,152.39267132098436,LONG,302.04309905083096,152.39267132098436,168.59787463920185,2.700867219702915,1,-1631.5566103277395,SL,163155.66103277402,161524.10442244628
2021-10-14,157.99020820528483,2021-10-15,152.53411121532926,LONG,296.0433157984641,152.53411121532926,168.90240218519594,2.7280484949777795,1,-1615.241044224466,SL,161524.10442244628,159908.8633782218
2021-10-15,158.18601065017958,2021-10-18,153.09487176707134,LONG,314.09251849086047,153.09487176707134,168.3682884163961,2.545569441554127,1,-1599.0886337822146,SL,159908.8633782218,158309.7747444396
2021-10-18,158.38181309507422,2021-10-19,153.00972482790345,LONG,294.6894519806805,153.00972482790345,169.12598962941576,2.6860441335853826,1,-1583.0977474443966,SL,158309.7747444396,156726.6769969952
2021-10-19,158.57761553996878,2021-10-20,153.23849278126482,LONG,293.54387243015924,153.23849278126482,169.25586105737668,2.6695613793519746,1,-1567.2667699699525,SL,156726.6769969952,155159.41022702525
