Date,Equity
2020-02-21,202578.31916596866
2020-02-24,200552.53597430896
2020-02-25,198547.01061456586
2020-02-26,196561.5405084202
2020-02-27,194595.925103336
2020-02-28,194595.925103336
2020-03-02,194595.925103336
2020-03-03,194595.925103336
2020-03-04,194595.925103336
2020-03-05,194595.925103336
2020-03-06,194595.925103336
2020-03-09,194595.925103336
2020-03-10,194595.925103336
2020-03-11,194595.925103336
2020-03-12,194595.925103336
2020-03-13,194595.925103336
2020-03-16,194595.925103336
2020-03-17,194595.925103336
2020-03-18,194595.925103336
2020-03-19,194595.925103336
2020-03-20,194595.925103336
2020-03-23,194595.925103336
2020-03-24,194595.925103336
2020-03-25,194595.925103336
2020-03-26,194595.925103336
2020-03-27,194595.925103336
2020-03-30,194595.925103336
2020-03-31,194595.925103336
2020-04-01,194595.925103336
2020-04-02,194595.925103336
2020-04-03,194595.925103336
2020-04-06,194595.925103336
2020-04-07,194595.925103336
2020-04-08,194595.925103336
2020-04-09,194595.925103336
2020-04-13,194595.925103336
2020-04-14,194595.925103336
2020-04-15,194595.925103336
2020-04-16,194595.925103336
2020-04-17,194595.925103336
2020-04-20,194595.925103336
2020-04-21,194595.925103336
2020-04-22,194595.925103336
2020-04-23,194595.925103336
2020-04-24,194595.925103336
2020-04-27,194595.925103336
2020-04-28,194595.925103336
2020-04-29,194595.925103336
2020-04-30,194595.925103336
2020-05-01,194595.925103336
2020-05-04,194595.925103336
2020-05-05,194595.925103336
2020-05-06,194595.925103336
2020-05-07,194595.925103336
2020-05-08,198487.8436054027
2020-05-11,202457.60047751077
2020-05-12,206506.752487061
2020-05-13,210636.8875368022
2020-05-14,214849.62528753825
2020-05-15,219146.617793289
2020-05-18,223529.5501491548
2020-05-19,228000.1411521379
2020-05-20,228000.1411521379
2020-05-21,228000.1411521379
2020-05-22,228000.1411521379
2020-05-26,228000.1411521379
2020-05-27,228000.1411521379
2020-05-28,228000.1411521379
2020-05-29,228000.1411521379
2020-06-01,228000.1411521379
2020-06-02,228000.1411521379
2020-06-03,228000.1411521379
2020-06-04,228000.1411521379
2020-06-05,228000.1411521379
2020-06-08,228000.1411521379
2020-06-09,228000.1411521379
2020-06-10,228000.1411521379
2020-06-11,228000.1411521379
2020-06-12,228000.1411521379
2020-06-15,228000.1411521379
2020-06-16,228000.1411521379
2020-06-17,228000.1411521379
2020-06-18,228000.1411521379
2020-06-19,228000.1411521379
2020-06-22,228000.1411521379
2020-06-23,228000.1411521379
2020-06-24,228000.1411521379
2020-06-25,228000.1411521379
2020-06-26,228000.1411521379
2020-06-29,228000.1411521379
2020-06-30,228000.1411521379
2020-07-01,228000.1411521379
2020-07-02,228000.1411521379
2020-07-06,228000.1411521379
2020-07-07,228000.1411521379
2020-07-08,228000.1411521379
2020-07-09,228000.1411521379
2020-07-10,228000.1411521379
2020-07-13,228000.1411521379
2020-07-14,228000.1411521379
2020-07-15,228000.1411521379
2020-07-16,228000.1411521379
2020-07-17,228000.1411521379
2020-07-20,228000.1411521379
2020-07-21,228000.1411521379
2020-07-22,228000.1411521379
2020-07-23,228000.1411521379
2020-07-24,228000.1411521379
2020-07-27,228000.1411521379
2020-07-28,228000.1411521379
2020-07-29,228000.1411521379
2020-07-30,228000.1411521379
2020-07-31,228000.1411521379
2020-08-03,228000.1411521379
2020-08-04,228000.1411521379
2020-08-05,228000.1411521379
2020-08-06,228000.1411521379
2020-08-07,228000.1411521379
2020-08-10,228000.1411521379
2020-08-11,228000.1411521379
2020-08-12,228000.1411521379
2020-08-13,232560.14397518066
2020-08-14,232560.14397518066
2020-08-17,232560.14397518066
2020-08-18,232560.14397518066
2020-08-19,237211.34685468426
2020-08-20,237211.34685468426
2020-08-21,237211.34685468426
2020-08-24,237211.34685468426
2020-08-25,237211.34685468426
2020-08-26,237211.34685468426
2020-08-27,237211.34685468426
2020-08-28,237211.34685468426
2020-08-31,237211.34685468426
2020-09-01,237211.34685468426
2020-09-02,237211.34685468426
2020-09-03,237211.34685468426
2020-09-04,237211.34685468426
2020-09-08,237211.34685468426
2020-09-09,237211.34685468426
2020-09-10,237211.34685468426
2020-09-11,237211.34685468426
2020-09-14,237211.34685468426
2020-09-15,237211.34685468426
2020-09-16,237211.34685468426
2020-09-17,237211.34685468426
2020-09-18,237211.34685468426
2020-09-21,237211.34685468426
2020-09-22,237211.34685468426
2020-09-23,237211.34685468426
2020-09-24,237211.34685468426
2020-09-25,237211.34685468426
2020-09-28,237211.34685468426
2020-09-29,237211.34685468426
2020-09-30,237211.34685468426
2020-10-01,237211.34685468426
2020-10-02,237211.34685468426
2020-10-05,237211.34685468426
2020-10-06,237211.34685468426
2020-10-07,237211.34685468426
2020-10-08,237211.34685468426
2020-10-09,237211.34685468426
2020-10-12,237211.34685468426
2020-10-13,237211.34685468426
2020-10-14,237211.34685468426
2020-10-15,237211.34685468426
2020-10-16,237211.34685468426
2020-10-19,237211.34685468426
2020-10-20,237211.34685468426
2020-10-21,237211.34685468426
2020-10-22,237211.34685468426
2020-10-23,237211.34685468426
2020-10-26,237211.34685468426
2020-10-27,237211.34685468426
2020-10-28,237211.34685468426
2020-10-29,237211.34685468426
2020-10-30,237211.34685468426
2020-11-02,237211.34685468426
2020-11-03,237211.34685468426
2020-11-04,237211.34685468426
2020-11-05,237211.34685468426
2020-11-06,237211.34685468426
2020-11-09,237211.34685468426
2020-11-10,237211.34685468426
2020-11-11,237211.34685468426
2020-11-12,237211.34685468426
2020-11-13,237211.34685468426
2020-11-16,237211.34685468426
2020-11-17,237211.34685468426
2020-11-18,237211.34685468426
2020-11-19,237211.34685468426
2020-11-20,237211.34685468426
2020-11-23,237211.34685468426
2020-11-24,237211.34685468426
2020-11-25,237211.34685468426
2020-11-27,237211.34685468426
2020-11-30,237211.34685468426
2020-12-01,237211.34685468426
2020-12-02,237211.34685468426
2020-12-03,237211.34685468426
2020-12-04,237211.34685468426
2020-12-07,237211.34685468426
2020-12-08,237211.34685468426
2020-12-09,237211.34685468426
2020-12-10,237211.34685468426
2020-12-11,237211.34685468426
2020-12-14,237211.34685468426
2020-12-15,237211.34685468426
2020-12-16,237211.34685468426
2020-12-17,237211.34685468426
2020-12-18,237211.34685468426
2020-12-21,237211.34685468426
2020-12-22,237211.34685468426
2020-12-23,237211.34685468426
2020-12-24,237211.34685468426
2020-12-28,237211.34685468426
2020-12-29,237211.34685468426
2020-12-30,237211.34685468426
2020-12-31,237211.34685468426
2021-01-04,234839.23338613744
2021-01-05,239536.01805386017
2021-01-06,244326.73841493737
2021-01-07,244326.73841493737
2021-01-08,244326.73841493737
2021-01-11,244326.73841493737
2021-01-12,244326.73841493737
2021-01-13,244326.73841493737
2021-01-14,244326.73841493737
2021-01-15,244326.73841493737
2021-01-19,244326.73841493737
2021-01-20,244326.73841493737
2021-01-21,244326.73841493737
2021-01-22,244326.73841493737
2021-01-25,244326.73841493737
2021-01-26,244326.73841493737
2021-01-27,244326.73841493737
2021-01-28,244326.73841493737
2021-01-29,244326.73841493737
2021-02-01,244326.73841493737
2021-02-02,244326.73841493737
2021-02-03,244326.73841493737
2021-02-04,244326.73841493737
2021-02-05,244326.73841493737
2021-02-08,244326.73841493737
2021-02-09,244326.73841493737
2021-02-10,244326.73841493737
2021-02-11,244326.73841493737
2021-02-12,244326.73841493737
2021-02-16,244326.73841493737
2021-02-17,244326.73841493737
2021-02-18,244326.73841493737
2021-02-19,244326.73841493737
2021-02-22,244326.73841493737
2021-02-23,241883.471030788
2021-02-24,241883.471030788
2021-02-25,241883.471030788
2021-02-26,241883.471030788
2021-03-01,241883.471030788
2021-03-02,241883.471030788
2021-03-03,241883.471030788
2021-03-04,241883.471030788
2021-03-05,241883.471030788
2021-03-08,241883.471030788
2021-03-09,241883.471030788
2021-03-10,241883.471030788
2021-03-11,241883.471030788
2021-03-12,241883.471030788
2021-03-15,241883.471030788
2021-03-16,241883.471030788
2021-03-17,241883.471030788
2021-03-18,241883.471030788
2021-03-19,241883.471030788
2021-03-22,241883.471030788
2021-03-23,241883.471030788
2021-03-24,241883.471030788
2021-03-25,241883.471030788
2021-03-26,241883.471030788
2021-03-29,241883.471030788
2021-03-30,241883.471030788
2021-03-31,241883.471030788
2021-04-01,241883.471030788
2021-04-05,241883.471030788
2021-04-06,241883.471030788
2021-04-07,241883.471030788
2021-04-08,241883.471030788
2021-04-09,241883.471030788
2021-04-12,241883.471030788
2021-04-13,241883.471030788
2021-04-14,241883.471030788
2021-04-15,241883.471030788
2021-04-16,241883.471030788
2021-04-19,241883.471030788
2021-04-20,241883.471030788
2021-04-21,241883.471030788
2021-04-22,241883.471030788
2021-04-23,241883.471030788
2021-04-26,241883.471030788
2021-04-27,241883.471030788
2021-04-28,241883.471030788
2021-04-29,241883.471030788
2021-04-30,239464.63632048012
2021-05-03,239464.63632048012
2021-05-04,237069.9899572753
2021-05-05,234699.29005770254
2021-05-06,232352.29715712552
2021-05-07,230028.77418555427
2021-05-10,227728.48644369873
2021-05-11,225451.20157926175
2021-05-12,223196.68956346912
2021-05-13,220964.72266783443
2021-05-14,218755.07544115608
2021-05-17,216567.52468674452
2021-05-18,214401.84943987709
2021-05-19,212257.83094547832
2021-05-20,210135.25263602354
2021-05-21,208033.9001096633
2021-05-24,205953.56110856665
2021-05-25,203894.025497481
2021-05-26,201855.08524250617
2021-05-27,199836.5343900811
2021-05-28,197838.1690461803
2021-06-01,195859.7873557185
2021-06-02,193901.1894821613
2021-06-03,191962.1775873397
2021-06-04,190042.55581146633
2021-06-07,188142.13025335167
2021-06-08,186260.70895081817
2021-06-09,184398.10186131
2021-06-10,182554.1208426969
2021-06-11,180728.57963426993
2021-06-14,178921.29383792722
2021-06-15,177132.08089954796
2021-06-16,177132.08089954796
2021-06-17,177132.08089954796
2021-06-18,177132.08089954796
2021-06-21,177132.08089954796
2021-06-22,177132.08089954796
2021-06-23,177132.08089954796
2021-06-24,177132.08089954796
2021-06-25,177132.08089954796
2021-06-28,177132.08089954796
2021-06-29,177132.08089954796
2021-06-30,177132.08089954796
2021-07-01,177132.08089954796
2021-07-02,180674.7225175389
2021-07-06,184288.2169678897
2021-07-07,187973.98130724748
2021-07-08,191733.46093339243
2021-07-09,195568.13015206027
2021-07-12,195568.13015206027
2021-07-13,195568.13015206027
2021-07-14,195568.13015206027
2021-07-15,195568.13015206027
2021-07-16,195568.13015206027
2021-07-19,195568.13015206027
2021-07-20,195568.13015206027
2021-07-21,195568.13015206027
2021-07-22,199479.49275510147
2021-07-23,199479.49275510147
2021-07-26,199479.49275510147
2021-07-27,199479.49275510147
2021-07-28,199479.49275510147
2021-07-29,199479.49275510147
2021-07-30,199479.49275510147
2021-08-02,199479.49275510147
2021-08-03,199479.49275510147
2021-08-04,199479.49275510147
2021-08-05,199479.49275510147
2021-08-06,199479.49275510147
2021-08-09,199479.49275510147
2021-08-10,199479.49275510147
2021-08-11,199479.49275510147
2021-08-12,199479.49275510147
2021-08-13,199479.49275510147
2021-08-16,199479.49275510147
2021-08-17,199479.49275510147
2021-08-18,199479.49275510147
2021-08-19,199479.49275510147
2021-08-20,199479.49275510147
2021-08-23,199479.49275510147
2021-08-24,199479.49275510147
2021-08-25,199479.49275510147
2021-08-26,199479.49275510147
2021-08-27,197484.69782755044
2021-08-30,195509.85084927492
2021-08-31,195509.85084927492
2021-09-01,195509.85084927492
2021-09-02,195509.85084927492
2021-09-03,195509.85084927492
2021-09-07,195509.85084927492
2021-09-08,195509.85084927492
2021-09-09,195509.85084927492
2021-09-10,193554.75234078217
2021-09-13,191619.20481737435
2021-09-14,189703.0127692006
2021-09-15,187805.9826415086
2021-09-16,185927.9228150935
2021-09-17,184068.64358694258
2021-09-20,182227.95715107315
2021-09-21,180405.6775795624
2021-09-22,178601.6208037668
2021-09-23,176815.60459572912
2021-09-24,175047.44854977183
2021-09-27,173296.9740642741
2021-09-28,173296.9740642741
2021-09-29,173296.9740642741
2021-09-30,173296.9740642741
2021-10-01,173296.9740642741
2021-10-04,173296.9740642741
2021-10-05,171564.00432363138
2021-10-06,169848.36428039506
2021-10-07,168149.88063759112
2021-10-08,166468.3818312152
2021-10-11,164803.69801290304
2021-10-12,164803.69801290304
2021-10-13,163155.66103277402
2021-10-14,161524.10442244628
2021-10-15,159908.8633782218
2021-10-18,158309.7747444396
2021-10-19,156726.6769969952
2021-10-20,155159.41022702525
2021-10-21,153607.816124755
2021-10-22,152071.73796350745
2021-10-25,150551.02058387236
2021-10-26,150551.02058387236
2021-10-27,150551.02058387236
2021-10-28,150551.02058387236
2021-10-29,150551.02058387236
2021-11-01,150551.02058387236
2021-11-02,150551.02058387236
2021-11-03,150551.02058387236
2021-11-04,150551.02058387236
2021-11-05,150551.02058387236
2021-11-08,149045.51037803365
2021-11-09,147555.0552742533
2021-11-10,146079.50472151078
2021-11-11,144618.70967429568
2021-11-12,143172.5225775527
2021-11-15,141740.79735177718
2021-11-16,141740.79735177718
2021-11-17,141740.79735177718
2021-11-18,141740.79735177718
2021-11-19,141740.79735177718
2021-11-22,141740.79735177718
2021-11-23,141740.79735177718
2021-11-24,141740.79735177718
2021-11-26,141740.79735177718
2021-11-29,141740.79735177718
2021-11-30,141740.79735177718
2021-12-01,141740.79735177718
2021-12-02,141740.79735177718
2021-12-03,141740.79735177718
2021-12-06,141740.79735177718
2021-12-07,141740.79735177718
2021-12-08,141740.79735177718
2021-12-09,141740.79735177718
2021-12-10,141740.79735177718
2021-12-13,141740.79735177718
2021-12-14,141740.79735177718
2021-12-15,141740.79735177718
2021-12-16,141740.79735177718
2021-12-17,141740.79735177718
2021-12-20,141740.79735177718
2021-12-21,141740.79735177718
2021-12-22,141740.79735177718
2021-12-23,141740.79735177718
2021-12-27,141740.79735177718
2021-12-28,141740.79735177718
2021-12-29,141740.79735177718
2021-12-30,141740.79735177718
2021-12-31,141740.79735177718
2022-01-03,141740.79735177718
2022-01-04,141740.79735177718
2022-01-05,141740.79735177718
2022-01-06,141740.79735177718
2022-01-07,141740.79735177718
2022-01-10,141740.79735177718
2022-01-11,141740.79735177718
2022-01-12,141740.79735177718
2022-01-13,141740.79735177718
2022-01-14,141740.79735177718
2022-01-18,141740.79735177718
2022-01-19,141740.79735177718
2022-01-20,141740.79735177718
2022-01-21,141740.79735177718
2022-01-24,141740.79735177718
2022-01-25,141740.79735177718
2022-01-26,141740.79735177718
2022-01-27,141740.79735177718
2022-01-28,141740.79735177718
2022-01-31,141740.79735177718
2022-02-01,141740.79735177718
2022-02-02,141740.79735177718
2022-02-03,141740.79735177718
2022-02-04,141740.79735177718
2022-02-07,141740.79735177718
2022-02-08,141740.79735177718
2022-02-09,141740.79735177718
2022-02-10,141740.79735177718
2022-02-11,141740.79735177718
2022-02-14,141740.79735177718
2022-02-15,141740.79735177718
2022-02-16,141740.79735177718
2022-02-17,141740.79735177718
2022-02-18,141740.79735177718
2022-02-22,141740.79735177718
2022-02-23,141740.79735177718
2022-02-24,141740.79735177718
2022-02-25,141740.79735177718
2022-02-28,141740.79735177718
2022-03-01,141740.79735177718
2022-03-02,141740.79735177718
2022-03-03,141740.79735177718
2022-03-04,141740.79735177718
2022-03-07,141740.79735177718
2022-03-08,141740.79735177718
2022-03-09,141740.79735177718
2022-03-10,141740.79735177718
2022-03-11,141740.79735177718
2022-03-14,141740.79735177718
2022-03-15,141740.79735177718
2022-03-16,141740.79735177718
2022-03-17,141740.79735177718
2022-03-18,141740.79735177718
2022-03-21,141740.79735177718
2022-03-22,141740.79735177718
2022-03-23,141740.79735177718
2022-03-24,141740.79735177718
2022-03-25,141740.79735177718
2022-03-28,141740.79735177718
2022-03-29,141740.79735177718
2022-03-30,141740.79735177718
2022-03-31,141740.79735177718
2022-04-01,141740.79735177718
2022-04-04,141740.79735177718
2022-04-05,141740.79735177718
2022-04-06,141740.79735177718
2022-04-07,141740.79735177718
2022-04-08,141740.79735177718
2022-04-11,141740.79735177718
2022-04-12,141740.79735177718
2022-04-13,141740.79735177718
2022-04-14,141740.79735177718
2022-04-18,141740.79735177718
2022-04-19,141740.79735177718
2022-04-20,141740.79735177718
2022-04-21,141740.79735177718
2022-04-22,141740.79735177718
2022-04-25,141740.79735177718
2022-04-26,141740.79735177718
2022-04-27,141740.79735177718
2022-04-28,141740.79735177718
2022-04-29,141740.79735177718
2022-05-02,141740.79735177718
2022-05-03,141740.79735177718
2022-05-04,141740.79735177718
2022-05-05,141740.79735177718
2022-05-06,141740.79735177718
2022-05-09,141740.79735177718
2022-05-10,141740.79735177718
2022-05-11,141740.79735177718
2022-05-12,141740.79735177718
2022-05-13,141740.79735177718
2022-05-16,141740.79735177718
2022-05-17,141740.79735177718
2022-05-18,141740.79735177718
2022-05-19,141740.79735177718
2022-05-20,141740.79735177718
2022-05-23,141740.79735177718
2022-05-24,141740.79735177718
2022-05-25,141740.79735177718
2022-05-26,141740.79735177718
2022-05-27,141740.79735177718
2022-05-31,141740.79735177718
2022-06-01,141740.79735177718
2022-06-02,141740.79735177718
2022-06-03,141740.79735177718
2022-06-06,141740.79735177718
2022-06-07,141740.79735177718
2022-06-08,141740.79735177718
2022-06-09,141740.79735177718
2022-06-10,141740.79735177718
2022-06-13,141740.79735177718
2022-06-14,141740.79735177718
2022-06-15,141740.79735177718
2022-06-16,141740.79735177718
2022-06-17,141740.79735177718
2022-06-21,141740.79735177718
2022-06-22,141740.79735177718
2022-06-23,141740.79735177718
2022-06-24,141740.79735177718
2022-06-27,141740.79735177718
2022-06-28,141740.79735177718
2022-06-29,141740.79735177718
2022-06-30,141740.79735177718
2022-07-01,141740.79735177718
2022-07-05,141740.79735177718
2022-07-06,141740.79735177718
2022-07-07,141740.79735177718
2022-07-08,141740.79735177718
2022-07-11,141740.79735177718
2022-07-12,141740.79735177718
2022-07-13,141740.79735177718
2022-07-14,141740.79735177718
2022-07-15,141740.79735177718
2022-07-18,141740.79735177718
2022-07-19,141740.79735177718
2022-07-20,141740.79735177718
2022-07-21,141740.79735177718
2022-07-22,141740.79735177718
2022-07-25,141740.79735177718
2022-07-26,141740.79735177718
2022-07-27,141740.79735177718
2022-07-28,141740.79735177718
2022-07-29,141740.79735177718
2022-08-01,141740.79735177718
2022-08-02,141740.79735177718
2022-08-03,141740.79735177718
2022-08-04,141740.79735177718
2022-08-05,141740.79735177718
2022-08-08,141740.79735177718
2022-08-09,141740.79735177718
2022-08-10,141740.79735177718
2022-08-11,141740.79735177718
2022-08-12,141740.79735177718
2022-08-15,141740.79735177718
2022-08-16,141740.79735177718
2022-08-17,141740.79735177718
2022-08-18,141740.79735177718
2022-08-19,141740.79735177718
2022-08-22,141740.79735177718
2022-08-23,141740.79735177718
2022-08-24,141740.79735177718
2022-08-25,141740.79735177718
2022-08-26,141740.79735177718
2022-08-29,141740.79735177718
2022-08-30,141740.79735177718
2022-08-31,141740.79735177718
2022-09-01,141740.79735177718
2022-09-02,141740.79735177718
2022-09-06,141740.79735177718
2022-09-07,141740.79735177718
2022-09-08,141740.79735177718
2022-09-09,141740.79735177718
2022-09-12,141740.79735177718
2022-09-13,141740.79735177718
2022-09-14,141740.79735177718
2022-09-15,141740.79735177718
2022-09-16,141740.79735177718
2022-09-19,141740.79735177718
2022-09-20,141740.79735177718
2022-09-21,141740.79735177718
2022-09-22,141740.79735177718
2022-09-23,141740.79735177718
2022-09-26,141740.79735177718
2022-09-27,141740.79735177718
2022-09-28,140323.3893782594
2022-09-29,138920.1554844768
2022-09-30,137530.95392963203
2022-10-03,136155.6443903357
2022-10-04,134794.08794643235
2022-10-05,133446.14706696803
2022-10-06,132111.68559629834
2022-10-07,130790.56874033535
2022-10-10,129482.663052932
2022-10-11,129482.663052932
2022-10-12,129482.663052932
2022-10-13,129482.663052932
2022-10-14,129482.663052932
2022-10-17,129482.663052932
2022-10-18,129482.663052932
2022-10-19,129482.663052932
2022-10-20,129482.663052932
2022-10-21,129482.663052932
2022-10-24,129482.663052932
2022-10-25,129482.663052932
2022-10-26,129482.663052932
2022-10-27,129482.663052932
2022-10-28,129482.663052932
2022-10-31,129482.663052932
2022-11-01,129482.663052932
2022-11-02,129482.663052932
2022-11-03,129482.663052932
2022-11-04,129482.663052932
2022-11-07,128187.83642240267
2022-11-08,126905.95805817864
2022-11-09,125636.89847759686
2022-11-10,124380.52949282089
2022-11-11,123136.72419789268
2022-11-14,121905.35695591375
2022-11-15,121905.35695591375
2022-11-16,121905.35695591375
2022-11-17,121905.35695591375
2022-11-18,121905.35695591375
2022-11-21,121905.35695591375
2022-11-22,121905.35695591375
2022-11-23,121905.35695591375
2022-11-25,121905.35695591375
2022-11-28,121905.35695591375
2022-11-29,120686.30338635462
2022-11-30,119479.44035249107
2022-12-01,119479.44035249107
2022-12-02,119479.44035249107
2022-12-05,119479.44035249107
2022-12-06,119479.44035249107
2022-12-07,119479.44035249107
2022-12-08,119479.44035249107
2022-12-09,119479.44035249107
2022-12-12,119479.44035249107
2022-12-13,119479.44035249107
2022-12-14,119479.44035249107
2022-12-15,118284.64594896616
2022-12-16,117101.7994894765
2022-12-19,115930.78149458174
2022-12-20,114771.47367963592
2022-12-21,113623.75894283956
2022-12-22,112487.52135341117
2022-12-23,111362.64613987705
2022-12-27,110249.01967847827
2022-12-28,109146.52948169349
2022-12-29,108055.06418687655
2022-12-30,106974.51354500778
2023-01-03,105904.7684095577
2023-01-04,104845.72072546212
2023-01-05,103797.2635182075
2023-01-06,102759.29088302543
2023-01-09,101731.69797419518
2023-01-10,100714.38099445323
2023-01-11,99707.23718450869
2023-01-12,98710.1648126636
2023-01-13,97723.06316453696
2023-01-17,97723.06316453696
2023-01-18,97723.06316453696
2023-01-19,97723.06316453696
2023-01-20,97723.06316453696
2023-01-23,97723.06316453696
2023-01-24,97723.06316453696
2023-01-25,97723.06316453696
2023-01-26,97723.06316453696
2023-01-27,97723.06316453696
2023-01-30,97723.06316453696
2023-01-31,97723.06316453696
2023-02-01,97723.06316453696
2023-02-02,97723.06316453696
2023-02-03,99677.5244278277
2023-02-06,99677.5244278277
2023-02-07,99677.5244278277
2023-02-08,99677.5244278277
2023-02-09,99677.5244278277
2023-02-10,99677.5244278277
2023-02-13,99677.5244278277
2023-02-14,99677.5244278277
2023-02-15,101671.07491638426
2023-02-16,101671.07491638426
2023-02-17,101671.07491638426
2023-02-21,101671.07491638426
2023-02-22,101671.07491638426
2023-02-23,101671.07491638426
2023-02-24,101671.07491638426
2023-02-27,101671.07491638426
2023-02-28,101671.07491638426
2023-03-01,101671.07491638426
2023-03-02,101671.07491638426
2023-03-03,101671.07491638426
2023-03-06,101671.07491638426
2023-03-07,101671.07491638426
2023-03-08,101671.07491638426
2023-03-09,101671.07491638426
2023-03-10,100654.36416722041
2023-03-13,99647.8205255482
2023-03-14,99647.8205255482
2023-03-15,99647.8205255482
2023-03-16,99647.8205255482
2023-03-17,99647.8205255482
2023-03-20,99647.8205255482
2023-03-21,99647.8205255482
2023-03-22,99647.8205255482
2023-03-23,99647.8205255482
2023-03-24,99647.8205255482
2023-03-27,99647.8205255482
2023-03-28,99647.8205255482
2023-03-29,99647.8205255482
2023-03-30,99647.8205255482
2023-03-31,99647.8205255482
2023-04-03,99647.8205255482
2023-04-04,99647.8205255482
2023-04-05,99647.8205255482
2023-04-06,99647.8205255482
2023-04-10,99647.8205255482
2023-04-11,99647.8205255482
2023-04-12,99647.8205255482
2023-04-13,99647.8205255482
2023-04-14,99647.8205255482
2023-04-17,99647.8205255482
2023-04-18,99647.8205255482
2023-04-19,99647.8205255482
2023-04-20,99647.8205255482
2023-04-21,99647.8205255482
2023-04-24,99647.8205255482
2023-04-25,99647.8205255482
2023-04-26,99647.8205255482
2023-04-27,99647.8205255482
2023-04-28,99647.8205255482
2023-05-01,99647.8205255482
2023-05-02,99647.8205255482
2023-05-03,99647.8205255482
2023-05-04,99647.8205255482
2023-05-05,101640.77693605916
2023-05-08,101640.77693605916
2023-05-09,101640.77693605916
2023-05-10,101640.77693605916
2023-05-11,101640.77693605916
2023-05-12,101640.77693605916
2023-05-15,101640.77693605916
2023-05-16,101640.77693605916
2023-05-17,101640.77693605916
2023-05-18,101640.77693605916
2023-05-19,101640.77693605916
2023-05-22,101640.77693605916
2023-05-23,101640.77693605916
2023-05-24,101640.77693605916
2023-05-25,101640.77693605916
2023-05-26,101640.77693605916
2023-05-30,101640.77693605916
2023-05-31,101640.77693605916
2023-06-01,101640.77693605916
2023-06-02,103673.59247478035
2023-06-05,103673.59247478035
2023-06-06,103673.59247478035
2023-06-07,103673.59247478035
2023-06-08,103673.59247478035
2023-06-09,103673.59247478035
2023-06-12,103673.59247478035
2023-06-13,103673.59247478035
2023-06-14,103673.59247478035
2023-06-15,103673.59247478035
2023-06-16,103673.59247478035
2023-06-20,103673.59247478035
2023-06-21,103673.59247478035
2023-06-22,103673.59247478035
2023-06-23,103673.59247478035
2023-06-26,103673.59247478035
2023-06-27,105747.06432427595
2023-06-28,105747.06432427595
2023-06-29,105747.06432427595
2023-06-30,105747.06432427595
2023-07-03,105747.06432427595
2023-07-05,105747.06432427595
2023-07-06,105747.06432427595
2023-07-07,105747.06432427595
2023-07-10,105747.06432427595
2023-07-11,105747.06432427595
2023-07-12,105747.06432427595
2023-07-13,105747.06432427595
2023-07-14,105747.06432427595
2023-07-17,105747.06432427595
2023-07-18,105747.06432427595
2023-07-19,105747.06432427595
2023-07-20,105747.06432427595
2023-07-21,105747.06432427595
2023-07-24,105747.06432427595
2023-07-25,105747.06432427595
2023-07-26,105747.06432427595
2023-07-27,105747.06432427595
2023-07-28,105747.06432427595
2023-07-31,105747.06432427595
2023-08-01,105747.06432427595
2023-08-02,105747.06432427595
2023-08-03,105747.06432427595
2023-08-04,105747.06432427595
2023-08-07,105747.06432427595
2023-08-08,105747.06432427595
2023-08-09,105747.06432427595
2023-08-10,105747.06432427595
2023-08-11,105747.06432427595
2023-08-14,105747.06432427595
2023-08-15,105747.06432427595
2023-08-16,105747.06432427595
2023-08-17,105747.06432427595
2023-08-18,105747.06432427595
2023-08-21,105747.06432427595
2023-08-22,105747.06432427595
2023-08-23,105747.06432427595
2023-08-24,105747.06432427595
2023-08-25,105747.06432427595
2023-08-28,105747.06432427595
2023-08-29,105747.06432427595
2023-08-30,105747.06432427595
2023-08-31,105747.06432427595
2023-09-01,105747.06432427595
2023-09-05,105747.06432427595
2023-09-06,105747.06432427595
2023-09-07,105747.06432427595
2023-09-08,105747.06432427595
2023-09-11,105747.06432427595
2023-09-12,105747.06432427595
2023-09-13,105747.06432427595
2023-09-14,105747.06432427595
2023-09-15,105747.06432427595
2023-09-18,105747.06432427595
2023-09-19,105747.06432427595
2023-09-20,105747.06432427595
2023-09-21,105747.06432427595
2023-09-22,105747.06432427595
2023-09-25,105747.06432427595
2023-09-26,105747.06432427595
2023-09-27,105747.06432427595
2023-09-28,105747.06432427595
2023-09-29,105747.06432427595
2023-10-02,105747.06432427595
2023-10-03,105747.06432427595
2023-10-04,105747.06432427595
2023-10-05,105747.06432427595
2023-10-06,105747.06432427595
2023-10-09,105747.06432427595
2023-10-10,105747.06432427595
2023-10-11,105747.06432427595
2023-10-12,105747.06432427595
2023-10-13,105747.06432427595
2023-10-16,105747.06432427595
2023-10-17,105747.06432427595
2023-10-18,105747.06432427595
2023-10-19,105747.06432427595
2023-10-20,105747.06432427595
2023-10-23,105747.06432427595
2023-10-24,105747.06432427595
2023-10-25,105747.06432427595
2023-10-26,105747.06432427595
2023-10-27,105747.06432427595
2023-10-30,105747.06432427595
2023-10-31,105747.06432427595
2023-11-01,105747.06432427595
2023-11-02,105747.06432427595
2023-11-03,105747.06432427595
2023-11-06,105747.06432427595
2023-11-07,105747.06432427595
2023-11-08,105747.06432427595
2023-11-09,105747.06432427595
2023-11-10,105747.06432427595
2023-11-13,105747.06432427595
2023-11-14,105747.06432427595
